,Unnamed: 0,PREFERRED_NAME,SMILES,SIZE,SIZE_CATEGORY,standardized SMILES,INCHIKEY,TSNE1,TSNE2
173,171,6:2 FTS_441,C(C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)[O-],64,big,O=C(CS(=O)(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RYYZCEGLQCTTCQ-UHFFFAOYSA-M,-15.41225957,-1.514873898
174,172,6:2 FTS_intermediate1,C(C[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,51,medium,[O-]CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SZIBBSGBFMPQGM-UHFFFAOYSA-N,-7.134635024,0.4206537767601568
175,173,6:2 FTCA,C(C(=O)[O-])C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,55,medium,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LRWIIEJPCFNNCZ-UHFFFAOYSA-M,12.287105867316434,0.5436380619414709
176,174,6:2 FTUA,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)O,53,medium,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,-24.25786864,-10.0897005
177,174,6:2 FTUA,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)O,53,medium,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-N,31.910337335954097,2.791467135883049
178,175,6:2 FTUSA,C(=C\S(=O)(=O)O)/C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,big,O=S(=O)(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DPLOQFIHXVSMMN-UHFFFAOYSA-N,32.130701249517664,0.7633018568769097
179,176,5:3 FT amide-AcA,C(CC(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)NCC(=O)O,53,medium,O=C(O)CNC(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MDBSKXYEOFBNES-UHFFFAOYSA-N,16.889679903181026,-15.41397156
180,177,6:2 FTSO2H,C(CS(=O)=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,54,medium,O=[SH](=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WPWKKWMVUWXXFN-UHFFFAOYSA-N,-27.01827857,-19.10129773
181,178,6:2 FTSAS-SO2,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,83,big,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RZBHYDQKJKDSNP-UHFFFAOYSA-M,33.209627638550806,2.324832110353593
182,179,6:2 FTSH,C(CS)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,48,medium,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCS,GTPHVVCYEWPQFE-UHFFFAOYSA-N,-5.325963803,12.869511830784356
183,180,6:2 FTSAS,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,75,big,CC(C)(CS(=O)(=O)[O-])NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DKVATWZCDNHYCW-UHFFFAOYSA-M,-18.38053152,-6.897164056
184,181,6:2 FTSAS-SO,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,79,big,CC(C)(CS(=O)(=O)[O-])NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AQNDOJSDPBVJMJ-UHFFFAOYSA-M,-16.44859869,0.551748794
185,182,6:2 FtSOAoS,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,76,big,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AQNDOJSDPBVJMJ-UHFFFAOYSA-N,26.734869362526943,16.795365229086933
186,183,6:2 FtTAoS,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,72,big,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DKVATWZCDNHYCW-UHFFFAOYSA-N,-5.375238523,8.133687753686186
187,184,6:2 monoPAP,C(COP(=O)(O)O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,57,medium,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FZTRDYSPWWJCOF-UHFFFAOYSA-N,6.871180046660586,-22.96052338
188,185,6:2 diPAP,C(COP(=O)(O)OCCC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,102,very big,O=P(O)(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ZDYYWMSLMLTXDM-UHFFFAOYSA-N,6.236236214644161,-19.47558368
189,186,7:3 FTCA_357b,C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)[O-],52,medium,O=C([O-])CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,USTCZZNESVCBNI-UHFFFAOYSA-M,-33.28891432,-6.318164142
190,187,7:3 FTCA_389,C(=C\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],59,medium,O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PYWWUCKTKBAQOL-UHFFFAOYSA-M,26.17164636548292,1.7814031490271693
191,188,7:3 FTCA_intermediate2,C(C(=O)[O-])(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,65,big,O=C([O-])C(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OUFQIKBETYCHEJ-UHFFFAOYSA-M,-21.89799814,-7.33950769
192,189,7:2 FTCA,C(C(=O)[O-])C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,62,big,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WSEQBIVQCARAMW-UHFFFAOYSA-M,12.287575322956464,0.6593080218636177
193,190,7:3 FTCA_intermediate8,C(C(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],60,big,O=C([O-])CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KNPNAEUHRZMNJN-UHFFFAOYSA-M,-22.47288285,-1.191699324
194,191,7:3 FTCA_439,C(=C\C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)[O-],66,big,O=C([O-])C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RRROMQAILYJNAL-UHFFFAOYSA-M,-5.388425221,24.250919026498945
195,192,7:3 FTCA_intermediate1,[CH-](C=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,60,big,O=C[CH-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FPNSZTQVQYOZQN-UHFFFAOYSA-N,21.685926432297574,-14.00415636
196,193,7:3 FTCA_407b,C(C(C(=O)[O-])O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,59,medium,O=C([O-])C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LQINMLIYFVAWBV-UHFFFAOYSA-M,26.899066898929224,17.598574312622077
197,194,7:3 FTCA_357a,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)[O-],56,medium,O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-M,-10.84976363,-9.904358062
198,194,7:3 FTCA_357a,C(=C(/C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)\F)/C(=O)[O-],56,medium,O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BKOBFLVYTXYFQZ-UHFFFAOYSA-M,-8.424147999,-21.78951718
199,195,7:3 FTCA_intermediate4,C(C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],67,big,O=C([O-])CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NVECEEWNYKTCOF-UHFFFAOYSA-M,-22.46439003,-1.811292517
200,196,7:3 FTCA_457,C(C(C(=O)[O-])O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,66,big,O=C([O-])C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WGVNPGHMEQBMJX-UHFFFAOYSA-M,-3.428098849,-14.16029308
201,197,7:3 FTCA,C(CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],63,big,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HLBRGVKRZQSQHB-UHFFFAOYSA-M,26.637854948568915,2.2588500041150796
202,198,PFOA,C(=O)(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],61,big,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SNGREZUHAYWORS-UHFFFAOYSA-M,28.64740365160856,-16.41209211
203,199,7:3 FTCA_intermediate3,[C-](=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,58,medium,O=[C-]C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JWTREOGGMCEKFR-UHFFFAOYSA-N,-8.673742853,3.7705987421350953
204,200,7:3 FTCA_407a,C(=C(\C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)[O-],63,big,O=C([O-])C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WGIXJOMRYLUUNW-UHFFFAOYSA-M,-8.451894113,-21.8283229
205,201,6:3 FTCA,C(CC(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],56,medium,O=C([O-])CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AAEJJSZYNKXKSW-UHFFFAOYSA-M,32.30894552829066,1.7727598871515617
206,202,8:2 FT Stearate,CCCCCCCCCCCCCCCCCC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,82,big,CCCCCCCCCCCCCCCCCC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VXEFJEZHABKUFT-UHFFFAOYSA-N,5.124922244414385,-21.28849725
207,203,8:2 FTOH,C(CO)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,62,big,OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JJUBFBTUBACDHW-UHFFFAOYSA-N,-3.698893326,-11.22867761
208,204,8:2 FTAC,C=CC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,68,big,C=CC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QUKRIOLKOHUUBM-UHFFFAOYSA-N,5.895417694070863,-18.7330469
209,205,8:2 FTMAC,C=C(C)C(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,71,big,C=C(C)C(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HBZFBSFGXQBQTB-UHFFFAOYSA-N,6.287433951413605,-19.48137403
210,206,7:3 FTUA,C(=C\C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/C(=O)O,63,big,O=C(O)C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RRROMQAILYJNAL-UHFFFAOYSA-N,-11.66047519,-1.873233322
211,207,8:2 FTUCA,C(=C(\C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)/F)/C(=O)O,67,big,O=C(O)C=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WHZXTVOEGZRRJM-UHFFFAOYSA-N,32.06706969897849,1.7990767313379765
212,208,7:2 sFTOH,CC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,55,medium,CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LWKNIRKCYPKSGM-UHFFFAOYSA-N,24.216690946175806,-5.228468021
213,209,7:3 FT Acid,C(CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)O,60,big,O=C(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HLBRGVKRZQSQHB-UHFFFAOYSA-N,14.028314632478095,-9.296715115
214,210,3H-7:2 FT Ketone,CC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,53,medium,CC(=O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AUPTYBLOKZHSKH-UHFFFAOYSA-N,32.109031692455545,2.458240810095134
215,211,8:2 FT Aldehyde,C(C=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,63,big,O=CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KDGIOTBLYAPNRR-UHFFFAOYSA-N,9.873576776881494,-12.6677927
216,212,3OH-7:3 FT Acid,C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)C(=O)O,63,big,O=C(O)CC(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DXTFHOPCXPRYCP-UHFFFAOYSA-N,-33.78406433,-6.643914464
217,213,8:2 FTCA,C(C(=O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,66,big,O=C(O)CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XTBXSCIWOVSSGB-UHFFFAOYSA-N,9.988951618,-12.84769185
218,214,2H-PFOA,C(C(=O)O)(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F,55,medium,O=C(O)C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CLSJUWFCSPJRFC-UHFFFAOYSA-N,-32.32223284,-6.424859048
219,215,7:2 FT Ketone,CC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,56,medium,CC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LFMZSQGESVNRLL-UHFFFAOYSA-N,17.666450493183223,-2.918594251
220,216,7:2 olefin,C=CC(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,53,medium,C=CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RXZWAMINHJDYKW-UHFFFAOYSA-N,8.779946167,8.561920687619823
221,217,3-fluoro 7:3 acid,C(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C(=O)O,63,big,O=C(O)CC(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CMTAMCYWGPMWNV-UHFFFAOYSA-N,31.79062792049317,2.620716194921469
222,218,8:2 FTCA,C(C(=O)[O-])C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,69,big,O=C([O-])CC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XTBXSCIWOVSSGB-UHFFFAOYSA-M,16.998161910916256,-10.79716008
223,219,8:2 FTOH-Sulf,C(C(C(C(C(F)(F)OS(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,73,big,O=S(=O)([O-])OC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YQJDGOJKITVCSR-UHFFFAOYSA-M,-11.67190769,4.782579242287151
224,220,PFNA,C(=O)(C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],68,big,O=C([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,UZUFPBIDKMEQEQ-UHFFFAOYSA-M,-7.610391487,6.632917438261733
225,221,8:2 FTUCA-GSH,C(CC(=O)NC(CS/C(=C\C(=O)[O-])/C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)NCC(=O)O)C(C(=O)O)N,105,very big,NC(CCC(=O)NC(CSC(=CC(=O)[O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)NCC(=O)O)C(=O)O,ZOYZDBBMBCZXPK-UHFFFAOYSA-M,30.07401292,17.877295072188684
226,222,8:2 FTOH-Gluc,CC1(C(C(=O)O)OC(C)(C(C)(C1(C)O)O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,95,very big,CC1(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)OC(C(=O)O)C(C)(O)C(C)(O)C1(C)O,MSLDIBGODORUOA-UHFFFAOYSA-N,17.926483765676387,-21.69348179
227,223,8:2 FTUAL-GSH,C(CC(=O)NC(CSC(CC=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)NCC(=O)O)C(C(=O)O)N,95,very big,NC(CCC(=O)NC(CSC(CC=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(=O)NCC(=O)O)C(=O)O,PLHCDLAVYCBKFR-UHFFFAOYSA-N,5.560980732081956,2.638634181984421
228,224,8:2 FTUAL,C(=C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)F)C=O,61,big,O=CC=C(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LQERGGUGOIACQD-UHFFFAOYSA-N,-2.177656967,10.707165573460816
229,225,7:3 β-keto aldehyde,C(C=O)C(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,61,big,O=CCC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RQIOTBIKFNCZMF-UHFFFAOYSA-N,29.188814984527962,-7.321407583
230,226,8:2 FtSO2AoS,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,94,very big,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DEONGGUSFBJEHM-UHFFFAOYSA-N,-32.58847807,-1.257814733
231,227,8:2 FtTAoS,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,86,big,CC(C)(CS(=O)(=O)O)NC(=O)CCSCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JPUVFTMCVQSFAF-UHFFFAOYSA-N,-8.919306842,4.033330491698715
232,228,8:2 FtS,C(CS(=O)(=O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,71,big,O=S(=O)(O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ALVYVCQIFHTIRD-UHFFFAOYSA-N,26.802620398965168,16.768706986477426
233,229,8:2 FtSOAoS,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,90,very big,CC(C)(CS(=O)(=O)O)NC(=O)CCS(=O)CCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XKGMPVQXAFQLEK-UHFFFAOYSA-N,-8.988660473,4.175350597695717
234,230,8:2 monoPAP,C(COP(=O)(O)O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,71,big,O=P(O)(O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,MIABSAQIFYEDJP-UHFFFAOYSA-N,6.907516436712347,-22.95886882
235,231,AmPr-FBSA,C[NH+](C)CCC[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,54,medium,C[NH+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OGAXFAAPWWGEJM-UHFFFAOYSA-O,31.09541321658752,-1.400836672
236,232,PFBSi,C(C(C(F)(F)S(=O)=O)(F)F)(C(F)(F)F)(F)F,38,medium,O=[SH](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,DEYRYUICBQQZQU-UHFFFAOYSA-N,30.279693146954052,-0.536735236
237,233,O-AmPr-FBSA,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[O-],56,medium,C[N+](C)([O-])CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HQIKMYJOLJOSOX-UHFFFAOYSA-N,-23.68062667,-6.604967534
238,234,FBSA-PrA,C(CNS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)C(=O)O,49,medium,O=C(O)CCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,RJBFXGSENMVGCH-UHFFFAOYSA-N,18.991390535008648,-6.204624969
239,235,M-AmPr-FBSA,C[NH2+]CCC[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,52,medium,C[NH2+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HMEUNEIWXBGMMV-UHFFFAOYSA-O,29.954094348315913,-9.967949598
240,236,AmPr-FBSA-PrA,C[NH+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,64,big,C[NH+](C)CCCN(CCC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,GYXGVPIUSNEEIR-UHFFFAOYSA-N,30.27599610295251,-0.18315813
241,237,FBSAA,C(C(=O)O)NS(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,48,medium,O=C(O)CNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IIJKOWPVAXZAKE-UHFFFAOYSA-N,19.26565121677242,-13.9826361
242,238,FBSA-PrAn,C(C[N+])C[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,51,medium,[N+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,NNOIKUHREDVWAI-UHFFFAOYSA-N,-4.011241563,21.910945838068418
243,239,FBSA,C(C(C(F)(F)S(=O)(=O)N)(F)F)(C(F)(F)F)(F)F,41,medium,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,FUVKFLJWBHVMHX-UHFFFAOYSA-N,-6.17003321,0.010709546438546809
244,240,N-MeFBSAA,CN(CC(=O)O)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,49,medium,CN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,SKGBGOQHXBAKKO-UHFFFAOYSA-N,-12.59461116,9.541714000317164
245,241,PFBS,C(C(C(F)(F)S(=O)(=O)O)(F)F)(C(F)(F)F)(F)F,41,medium,O=S(=O)(O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JGTNAGYHADQMCM-UHFFFAOYSA-N,-15.45707602,0.17901462207466431
246,242,N-EtFBSAA,CCN(CC(=O)O)S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,50,medium,CCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PAOHBPWWJXVFBM-UHFFFAOYSA-N,26.371902241978272,1.956507240667928
