,Unnamed: 0,SMILES,standardized SMILES,INCHIKEY,TSNE1,TSNE2
341,337,C(CNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C=O,O=CCCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,KOYKTJBGTDDHHT-UHFFFAOYSA-N,32.43343025317658,1.8510747215655066
342,338,CCNC(=O)C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CCNC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XSXMZXBMPHWDLH-UHFFFAOYSA-N,-10.502631129047433,-9.425718251890508
343,339,C[N+](C)(CC(C[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)CC(=O)[O-],C[N+](C)(CC(=O)[O-])CC(O)C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AABMKJQMTYBMPV-UHFFFAOYSA-M,29.863274351626345,0.5633527690756129
344,340,C(C[NH3+])C[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,[NH3+]CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,OEGLTCYBZVDGMA-UHFFFAOYSA-O,-9.214567245133642,7.846124473297915
345,341,C[NH+](CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)[O-],C[NH+](CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],SVYSGDHLSWDNJS-UHFFFAOYSA-N,32.33583329086456,1.883912625378767
346,342,C[N+](C)(CC(=O)[O-])C(CC[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O,C[N+](C)(CC(=O)[O-])C(O)CC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JDHGVJPRLJEAKF-UHFFFAOYSA-M,-29.203226162222144,-18.58647905379368
347,343,C(C(C(C(C(F)(F)[S-](=O)=O)(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=[S-](=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HTDKCBYCZDXXBD-UHFFFAOYSA-N,14.918298130378354,-2.9124168733237648
348,344,C[N+](C)(CCC([N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)O)CC(=O)[O-],C[N+](C)(CCC(O)[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],RJCOUKFPNHQSDG-UHFFFAOYSA-M,27.284807014703816,17.050310275461612
349,345,C(C(C(C(C(F)(F)S(=O)(=O)[NH-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,[NH-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,ADORIDAQIIRSBL-UHFFFAOYSA-N,8.383228154659358,7.545102194035845
350,346,C(C(C(C(C(F)(F)S(=O)(=O)[O-])(F)F)(F)F)(F)F)(C(C(C(F)(F)F)(F)F)(F)F)(F)F,O=S(=O)([O-])C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,YFSUTJLHUFNCNZ-UHFFFAOYSA-M,-9.623076019970009,5.471686454689571
351,347,C(C(=O)[O-])[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,O=C([O-])C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QGEMXTYOKLJLNR-UHFFFAOYSA-M,30.784784497436544,-3.7154363277324194
352,348,C(C[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)C(=O)[O-],O=C([O-])CC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,QQZSDCQDSWTJEX-UHFFFAOYSA-M,31.91994619267448,2.4457714829803603
353,349,C[N+](C)(CCC[N-]S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(=O)[O-],C[N+](C)(CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)[O-],SBCCVBSXHKQBRP-UHFFFAOYSA-M,17.01086878377495,-2.657820492998159
354,350,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(CS(=O)(=O)O)O,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O,MEXQEENXUFLERY-UHFFFAOYSA-O,-27.254884416969766,3.3387752063016403
355,351,CN(C)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CN(C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,XXWVQQPYWSIJGT-UHFFFAOYSA-N,29.56271157471226,0.7574211148198683
356,352,C[N+](C)(CCCN(CC(CS(=O)(=O)O)O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CC(CS(=O)(=O)O)O,C[N+](C)(CCCN(CC(O)CS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CC(O)CS(=O)(=O)O,HQILQIXAHVRCNF-UHFFFAOYSA-O,-27.39045131562437,3.3437612652234527
357,353,CCN(CCOP(=O)(O)O)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CCN(CCOP(=O)(O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,JRSUJBJSUYPODE-UHFFFAOYSA-N,26.070628506991998,1.8390333279253528
358,354,CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)C(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,CCN(CCOP(=O)(O)OCCN(CC)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BZZAKKWGRKFWJJ-UHFFFAOYSA-N,29.119784309459742,1.3856765508371445
359,355,C(CNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CS(=O)(=O)O,O=S(=O)(O)CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IFYYQLFVVGOIPH-UHFFFAOYSA-N,-33.44878299866204,-8.494473349995014
360,356,C[N+](C)(CCCNS(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCS(=O)(=O)O,C[N+](C)(CCCNS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,HQZMVHMXSNFQPY-UHFFFAOYSA-O,-33.56484480508077,-7.721150234695098
361,357,C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCS(=O)(=O)O,C[N+](C)(CCCN(CC(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,ULXXTBSQAWPGEP-UHFFFAOYSA-O,30.042157095767415,-0.12668246876951056
362,358,C[N+](C)(CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)CCCS(=O)(=O)O,C[N+](C)(CCCN(CCCS(=O)(=O)O)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)CCCS(=O)(=O)O,XJWXHAVPVAKYGX-UHFFFAOYSA-O,30.273358993906427,0.0022202593790300665
363,359,C[N+](C)(CCC[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)[O-],C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LLPGAPCUVRRSDF-UHFFFAOYSA-N,31.177645290620507,-2.1344377557619922
364,360,C[N+](C)(C)CCC[N-]S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,BJPYLMDBQHZKRL-UHFFFAOYSA-N,32.080170928126556,2.685701467477092
365,361,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(C(C(C(F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AUKCOJGVBNCPSH-UHFFFAOYSA-N,29.378873538185278,0.402250357612821
366,362,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,PHLQZHXBMDKUNG-UHFFFAOYSA-N,29.380095467630333,0.4603411661867218
367,363,C[N+](C)(C)CCC[N-]S(=O)(=O)C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,IYEGKHOUXHEZTH-UHFFFAOYSA-N,-9.802725759831164,7.584908021426552
368,364,C[N+](C)(C)CCC[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,VDIXZEWCLSWEQX-UHFFFAOYSA-N,32.10847156196444,2.590755173782181
369,365,C[N+](C)(CCC[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)[O-],C[N+](C)([O-])CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,HPMSTWOEZBYACQ-UHFFFAOYSA-N,31.197016146343156,-2.020442712650673
370,366,C[NH+](C)CCC[N-]S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C[NH+](C)CCC[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,LOXRPANBDRJCBX-UHFFFAOYSA-O,-8.91869537334857,7.0686840951028636
371,367,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F,C[N+](C)(C)CCCN(CC(=O)[O-])S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,AFGCUTYSZLJLTN-UHFFFAOYSA-N,29.19956427384858,0.3885237465273626
372,368,CC1=CC=C(C=C1NC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)NC(=O)OCCC(C(C(C(C(C(C(C(F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F)(F)F,Cc1ccc(NC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1NC(=O)OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,WXFBMNOVXVBRPY-UHFFFAOYSA-N,29.984934531232238,-1.7619815419509302
373,369,C(CSC(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)O,OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,LHDNIAQMOXWLLQ-UHFFFAOYSA-N,28.387703931005188,4.298593237699173
374,370,C(C(F)(F)O)(F)OC(C(C(F)(F)F)(F)F)(F)F,OC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,OKWLCLLGKXUCJL-UHFFFAOYSA-N,7.617499198420705,-5.821362557667383
375,371,C(CSC(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)OC(=O)C(CC(=O)O)S(=O)(=O)O,O=C(O)CC(C(=O)OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O,OKABBYZRBJNOFH-UHFFFAOYSA-N,31.342219340500687,3.8877281770271
376,372,C(=O)(C(C(F)(F)F)(F)F)O,O=C(O)C(F)(F)C(F)(F)F,LRMSQVBRUNSOJL-UHFFFAOYSA-N,-3.4192920572461567,-14.785756134591015
377,373,C(CSC(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)OC(=O)CC(C(=O)OCCSC(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F)S(=O)(=O)O,O=C(CC(C(=O)OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F)S(=O)(=O)O)OCCSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,NCWCLWXESLPYDV-UHFFFAOYSA-N,-22.23171679847937,6.902704046120034
378,374,C(C(=O)O)(F)OC(C(C(F)(F)F)(F)F)(F)F,O=C(O)C(F)OC(F)(F)C(F)(F)C(F)(F)F,SOPKUPKNOTUECV-UHFFFAOYSA-N,28.33051574736013,0.3328482757449606
379,375,C(C(F)(F)S(=O)(=O)O)(F)OC(C(C(F)(F)F)(F)F)(F)F,O=S(=O)(O)C(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,OLQKBWLFPYHHAD-UHFFFAOYSA-N,7.30988031538496,5.750761025487465
380,376,C(C(=O)O)SC(C(F)OC(C(C(F)(F)F)(F)F)(F)F)(F)F,O=C(O)CSC(F)(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,JDJPDQHSPWYMJO-UHFFFAOYSA-N,33.089750301572124,4.557235163224917
381,377,C(=O)(C(F)OC(C(C(F)(F)F)(F)F)(F)F)F,O=C(F)C(F)OC(F)(F)C(F)(F)C(F)(F)F,OKZBMGGHOIFUDX-UHFFFAOYSA-N,31.010144726265406,-1.7146014302194208
